DATE|TITLE|DESCRIPTION|CHANGE|LEVEL
2021-03-23 14:51:00|Exclusive: Pakistan buys 1 million vaccine doses from China - minister|Pakistan has bought more than 1 million doses of Chinese Sinopharm and CanSino Biologics COVID-19 vaccines, its first purchase from any manufacturer having previously relied on donations, the government said on Tuesday.|0.0017149299793579598|4.0
2021-03-22 18:16:00|African countries keen on AstraZeneca COVID-19 vaccine: WHO|No countries in Africa have refused the AstraZeneca COVID-19 vaccine due to any remaining health concerns, a senior official of the World Health Organization (WHO) said on Monday.|-0.00022545626326786472|-1.0
2021-03-22 18:06:00|Austria delays reopening restaurants as COVID-19 cases rise|Austria has postponed the reopening of cafe, restaurant and bar terraces planned for March 27 due to rising coronavirus cases and is preparing for regions to adapt restrictions locally, the government said on Monday.|0.0006301196616904647|2.0
2021-03-22 17:48:00|Prague's homeless battling COVID-19 find shelter in luxury hotel|Prague city hall has rented a luxury hotel where homeless people who contract COVID-19 can convalesce and those who come into contact with someone with the disease can isolate.|0.0005758440258392117|2.0
2021-03-22 17:29:00|COVAX on track to deliver 300 million COVID-19 vaccine doses by end of second quarter: WHO|"The COVAX facility has brought 30 million doses of COVID-19 vaccine to 50 countries and is on track to deliver 300 million doses by the end of the 2nd quarter but some suppliers are having ""teething problems"", a senior WHO official said on Monday."|0.0010519835734073002|3.0
2021-03-22 15:40:00|Putin raps EU official over comments on Sputnik V vaccine|President Vladimir Putin hit back on Monday at a European Union official who said its members had absolutely no need for Russia's Sputnik V vaccine, describing the comment as strange and suggesting it was at odds with EU citizens' interests.|0.000662638861820497|2.0
2021-03-22 15:06:00|Irish PM warns of 'trouble' in vaccine supply chain if EU blocks exports|"Any European Union restrictions on vaccine exports would be a ""retrograde step"" that could undermine the supply of raw materials for vaccine production, Irish Prime Minister Miche¨¢l Martin said on Monday."|-3.898392303092191e-05|0.0
2021-03-19 19:45:00|Italy PM Draghi will take AstraZeneca vaccine, says suspension was not a mistake|Italy's Prime Minister Mario Draghi on Friday said he himself will take the AstraZeneca COVID-19 shot, adding he was convinced the decision to temporarily suspend the vaccine was not a mistake.|-0.001522842639593902|-4.0
2021-03-19 19:08:00|Brazilians think COVID-19 outbreak out of control, most fear infection: poll|"Almost eight out of 10 Brazilians think the COVID-19 pandemic is out of control in their country and more than half are ""very afraid"" they will get infected with coronavirus, a new Datafolha poll said on Friday."|-0.0003205830839144719|-1.0
2021-03-19 19:06:00|UK PM Johnson gets his first dose of AstraZeneca vaccine|"British Prime Minister Boris Johnson received his first dose of the AstraZeneca COVID-19 vaccine on Friday and urged the public to do the same, saying ""he did not feel a thing."""|-0.0006800062835946585|-2.0
2021-03-19 18:43:00|Sarajevo struggles with record number of deaths from COVID-19|The Bosnian capital has been hit by record number of deaths from COVID-19 in March, prompting hospitals to warn of a lack of capacity for a rising number of patients and leaving funeral homes and cemeteries at risk of being overwhelmed.|0.0012297522004565131|3.0
2021-03-19 18:23:00|I would take the AstraZeneca vaccine, Germany's Merkel says|German Chancellor Angela Merkel said on Friday she would take AstraZeneca's COVID-19 shot.|0.0009648344962129851|3.0
2021-03-19 18:15:00|COVID-19 strikes Brazil's Congress as third senator dies|A third senator has died of COVID-19 in Brazil, raising questions around precautions taken in the country's Congress where as many as one-in-three lawmakers has been infected with the virus devastating Latin America's largest nation.|-0.0002509627078960408|-1.0
2021-03-19 17:43:00|Greece lifts some COVID-19 restrictions to relieve lockdown fatigue|Greece will lift some COVID-19 lockdown restrictions next week as part of a plan to gradually reopen the economy and relieve national fatigue even as its hospitals remain under severe pressure from stubbornly high infections, authorities said on Friday.|-0.0004385964297767275|-1.0
2021-03-19 16:36:00|Europe becomes first region to surpass 1 million COVID-19 deaths: Reuters tally|Coronavirus-related deaths in the European region surpassed 1 million on Friday as vaccination efforts attempt to keep up with new variants causing a third wave of infections that could once again overwhelm hospitals.|-0.00040024494802781696|-1.0
2021-03-19 16:20:00|'Very exciting': German tourists land in Mallorca as restrictions ease|Excited German tourists in face masks spilled out of Mallorca airport on Friday, among the first to arrive at the popular holiday destination after Germany last week lifted quarantine requirements for travellers returning from the Balearic Islands.|0.0009808845224876794|3.0
2021-03-19 16:16:00|Keep using AstraZeneca vaccine, WHO urges world|The World Health Organization (WHO) exhorted the world to keep administering AstraZeneca's COVID-19 shots on Friday, adding its endorsement to that of European and British regulators after concerns over blood clotting.|0.00076113655675214|2.0
2021-03-19 15:20:00|Russia delivers Sputnik V vaccine to St Petersburg after shortage problems|Russia delivered on Friday the first batch of its Sputnik V coronavirus vaccine to St Petersburg since late February after shortage problems prompted the city to partially suspend its vaccination efforts.|-0.0002595461565686463|-1.0
2021-03-19 15:08:00|Mexican president thanks Biden for COVID shots to ease shortage|Mexico's president thanked his U.S. counterpart Joe Biden on Friday for agreeing to provide 2.7 million COVID-19 vaccines to help offset a shortfall in its inoculation drive.|-0.0016014570733652311|-4.0
2021-03-19 14:18:00|Italians who refuse AstraZeneca shot can wait for different vaccine: adviser|Italians who decline to be inoculated against COVID-19 with the AstraZeneca vaccine will be given an alternative later on, the head of the health panel advising the government said on Friday.|0.00143099966125515|4.0
2021-03-19 14:06:00|Swiss postpone plans to lift COVID-19 restrictions|Switzerland has postponed plans to relax its COVID-19 restrictions, the government said on Friday, citing increasing coronavirus cases and insufficient progress on vaccinations.|-0.001546692853357623|-4.0
2021-03-18 19:04:00|Pause in AstraZeneca rollout was right thing to do: Irish official|Ireland did the right thing in pausing its rollout of the AstraZeneca COVID-19 vaccine to protect confidence in the vaccine programme, Ireland's Deputy Chief Medical Officer Ronan Glynn said on Thursday.|-0.0017509284324924712|-4.0
2021-03-18 19:00:00|Czech government extends pandemic restrictions on movement, no date for easing|The Czech government has agreed to extend restrictions on movement among districts beyond March 21 until further notice as the coronavirus pandemic ebbs slowly, Health Minister Jan Blatny said on Thursday.|-0.0005577421013899242|-2.0
2021-03-18 18:52:00|Bulgaria to resume vaccinations with AstraZeneca's shots|Bulgaria will resume inoculations with the AstraZeneca vaccine from Friday after the European drug regulator said the benefits of the COVID-19 vaccine outweigh any potential risks, the head of the Bulgarian Medicines Agency said on Thursday.|0.000778118429978214|2.0
2021-03-18 18:36:00|Spain to resume use of AstraZeneca's coronavirus vaccine on Wednesday|Spain will resume administering AstraZeneca's coronavirus vaccine from next Wednesday, Health Minister Carolina Darias said on Thursday.|-0.0032949446136517624|-5.0
2021-03-18 18:15:00|Paris goes into lockdown as COVID-19 variant rampages|France imposed a month-long lockdown on Paris and parts of the north after a faltering vaccine rollout and spread of highly contagious coronavirus variants forced President Emmanuel Macron to shift course.|-0.002675177202426493|-5.0
2021-03-18 17:45:00|Oxford welcomes EU, UK regulator backing for COVID-19 vaccine|Oxford's vaccine trial chief on Thursday welcomed statements by European and British medical regulators that the COVID-19 shot the university developed with AstraZeneca should continue to be rolled out after reports of blood clots.|0.0006883442666369977|2.0
2021-03-18 17:17:00|EU's drug regulator backs AstraZeneca vaccine after safety investigation|The EU's drug watchdog said on Thursday it is still convinced the benefits of AstraZeneca's COVID-19 vaccine outweigh the risks following an investigation into reports of blood disorders that prompted more than a dozen nations to suspend its use.|0.0011522634052363312|3.0
2021-03-18 16:39:00|Italy reports 423 coronavirus deaths on Thursday, 24,935 new cases|Italy reported 423 coronavirus-related deaths on Thursday against 431 the day before, the health ministry said, while the daily tally of new infections rose to 24,935 from 23,059 the day before.|-0.0009846826520308882|-3.0
2021-03-18 16:35:00|France reports 4,246 COVID-19 patients in intensive care, new 2021 high|The number of people in intensive care units in French hospitals with COVID-19 rose by 27 to 4,246, the highest so far this year, the health ministry reported on Thursday.|-0.00231913484498536|-5.0
2021-03-18 15:58:00|U.S. to share 4 million doses of AstraZeneca COVID-19 vaccine with Mexico, Canada|The United States plans to send roughly 4 million doses of AstraZeneca's COVID-19 vaccine that it is not using to Mexico and Canada in loan deals with the two countries, yielding to requests to share vaccines with allies.|-0.00033601900217750114|-1.0
2021-03-18 15:27:00|More than half of all adults in England have had first COVID vaccine|More than half of all adults in England have had their first COVID-19 vaccine, the health service said on Thursday, after a bumper 708,927 first and second shots were distributed on Wednesday.|0.0005798826774008337|2.0
2021-03-18 13:43:00|Fake batch of Sputnik V vaccine seized in Mexico, Russian wealth fund says|Authorities in Mexico have seized a batch of fake doses of Russia's Sputnik V vaccine, the Russian Direct Investment Fund, which is responsible for exports of the COVID-19 vaccine, said on Thursday.|0.000652720950589547|2.0
2021-03-17 19:34:00|Chile's red-hot inoculation drive reaches frozen continent of Antarctica|Chile's blazing fast vaccination program has reached the icy shores of Antarctica, officials and researchers told Reuters on Wednesday, bringing a sense of relief to one of the most isolated and vulnerable outposts on Earth.|0.0004308622729423117|1.0
2021-03-17 17:53:00|Fewer AstraZeneca COVID vaccines available than UK planned for, says BBC|Britain faces a reduction in the amount of COVID-19 vaccines because there are fewer AstraZeneca shots available than was expected, and this supply difficulty is more significant than earlier ones, the BBC reported on Wednesday.|-0.0014360939478542667|-4.0
2021-03-17 17:40:00|UK says vaccine supply is lumpy after letter warning of significant shortfall|Britain¡¯s supply of coronavirus vaccines is ¡°lumpy¡±, health minister Matt Hancock said on Wednesday after a letter warned there would be a significant reduction in the amount of vaccine available from March 29.|0.0002903623558734303|1.0
2021-03-17 17:39:00|Reassuring evidence does not link AstraZeneca shot to blood clots, English medical official says|There is a lot of reassuring evidence that suggests there is no increased risk of blood clots from AstraZeneca's COVID-19 vaccine, England's deputy chief medical officer said, adding he expected the European Medicines Agency to agree.|-7.84393702866204e-05|0.0
2021-03-17 17:07:00|France has biggest one-day jump in coronavirus cases since second lockdown in November|France saw the biggest one-day jump in coronavirus cases on Wednesday since its second lockdown in November and the government prepared to further tighten limits on people's movement.|-5.498334243048131e-05|0.0
2021-03-17 17:05:00|UK's speedy COVID-19 vaccine rollout hit by supply cut|Britain will see a significant reduction in the amount of COVID-19 vaccines available at the end of the month due to a cut in manufacturing supply, it said on Wednesday, in a setback to one of the world's fastest inoculation rollouts.|0.00014140601665024732|0.0
2021-03-17 17:00:00|Syria to get first deliveries of COVAX vaccines within weeks: WHO official|Syria will take delivery within weeks of its first COVID-19 vaccines from the global vaccine sharing platform COVAX, allowing it to kick off its national inoculation programme as early as next month, the U.N. health agency's country head said on Wednesday.|-0.0004711425206127551|-1.0
2021-03-17 15:59:00|Germany sticks to coronavirus vaccine goal despite AstraZeneca pause|Germany is sticking to its goal of offering a coronavirus vaccination to everyone by the end of the summer, a government spokeswoman said on Wednesday despite its decision this week to suspend use of AstraZeneca doses due to safety worries.|-0.000494261048922584|-2.0
2021-03-17 15:29:00|UK says more than 25 million people have had first COVID shot|Britain said on Wednesday more than 25 million people had now received a first COVID-19 vaccination, 100 days after the first person in the country received a shot.|0.0014382043356062635|4.0
2021-03-17 15:27:00|Pandemic accelerates in half of the Americas, Brazil faces record cases, deaths: PAHO director|New coronavirus cases are picking up again in half of the countries in the Americas, the Pan American Health Organization (PAHO) said on Wednesday, calling on Brazil to protect its people in the face of record infections and deaths.|0.0012807618260830544|3.0
2021-03-17 15:13:00|Pakistan receives 500,000 vaccine doses from China, doubling available supply|Pakistan on Wednesday received a Chinese donation of 500,000 doses of Sinopharm vaccine, bringing the country's total supply to 1 million shots, Health Minister Faisal Sultan said.|0.000345996180107111|1.0
2021-03-17 15:13:00|India frets over wastage of 'elixir-like' COVID-19 vaccines|"About 6.5% of coronavirus vaccine doses in India are going to waste, health officials said on Wednesday, urging states to manage their immunisation drives better to optimise use of what one called ""this elixir-like precious commodity""."|0.000345996180107111|1.0
2021-03-17 15:11:00|Paralysed and in pain, Spaniard hails euthanasia law as an option|Paralysed from the neck down after suffering a car crash at 19, Rafael Botella, now 35 and in pain, is relieved that the Spanish parliament is set on Thursday to approve a law to allow euthanasia and assisted suicide.|-0.0006447402870320973|-2.0
2021-03-17 14:47:00|UK expects EU to stand by its vaccine commitment, says PM's spokesman|Britain expects the European Union to stand by its commitment that the bloc will not restrict vaccine exports which are under contract, a spokesman for Prime Minister Boris Johnson said on Wednesday.|-0.0009759553567048052|-3.0
2021-03-16 19:48:00|Brazil has record COVID-19 deaths as new health minister prepares for job|Brazil on Tuesday reported a record number of COVID-19 deaths just as the country's new health minister nominee pledged to continue the controversial policies of far-right President Jair Bolsonaro, who has downplayed the severity of the disease.|0.00020307734244950915|1.0
2021-03-16 18:25:00|Italy's Draghi says EMA comments on AstraZeneca vaccine encouraging|Italian Prime Minister Mario Draghi said on Tuesday the latest comments by Europe's Medicines Agency (EMA) on the AstraZeneca COVID-19 vaccine were encouraging.|-0.0015033942598485783|-4.0
2021-03-16 18:18:00|Paris needs more coronavirus restrictions, French PM says|French Prime Minister Jean Castex said on Tuesday that time had come for additional coronavirus restrictions in the greater Paris region as the country enters a third wave of the COVID-19 pandemic.|-0.0015806194457602674|-4.0
2021-03-16 18:05:00|U.S. talking to several countries about extra COVID-19 vaccine: Biden|U.S. President Joe Biden said on Tuesday the United States is in talks with several countries about who will get any extra doses of COVID-19 vaccines.|0.00018007434783240406|1.0
2021-03-16 17:28:00|Brazil's Bolsonaro pulls military pick for health regulator post, bolstering pandemic response|President Jair Bolsonaro has withdrawn his pick of a retired military man for the board of Brazil's federal health regulator Anvisa, the latest indication that he is starting to take the country's worsening coronavirus pandemic more seriously.|-0.0009612754177400484|-3.0
2021-03-16 17:23:00|Recovery in UK bookings unaffected by AstraZeneca setback, airlines say|A recovery in UK travel bookings appears undimmed by the suspension of AstraZeneca's COVID-19 vaccine elsewhere in Europe, airlines said on Tuesday, as the setback threatens to delay immunisation campaigns in affected countries.|-0.0002890218869547878|-1.0
2021-03-16 16:28:00|Mother who lost only son to rare COVID complication warns parents to look for early signs|By the time doctors realized that Lorena Navarrete's son had a rare complication of COVID-19 that afflicts some children, it was too late to save her 16-year-old Emilio.|-0.0004534154386303113|-1.0
2021-03-16 16:17:00|I've had AstraZeneca vaccine, says Britain's Duchess of Cornwall|Camilla, Britain's Duchess of Cornwall and wife of heir-to-the-throne Prince Charles, said on Tuesday she received the AstraZeneca shot when she had her first vaccine dose.|3.1270918199099995e-05|0.0
2021-03-16 14:28:00|Mexico expects U.S. response to AstraZeneca vaccine request on Friday|The U.S. government is expected to respond by Friday to Mexico's request to share doses of stockpiled AstraZeneca COVID-19 vaccines, a senior Mexican official said Tuesday, as Canadian authorities also seek extra doses from their southern neighbor.|-0.0011297674237402688|-3.0
2021-03-16 14:27:00|Austria's Kurz and allies seek 'correction' on EU vaccine distribution|Austrian Chancellor Sebastian Kurz said on Tuesday he and allies from eastern Europe were pushing for the European Union to adjust the way it distributes COVID-19 vaccines after complaining it was uneven|-0.0008025556808239909|-2.0
2021-03-16 14:10:00|Germany extends tax deferral for pandemic-hit firms by three months|Germany will extend a tax deferral scheme designed to help firms hit by the impact of the COVID-19 pandemic by a further three months, Finance Minister Olaf Scholz said on Tuesday.|0.0002419550882371002|1.0
